story_id,evaluator_code,condition,ai_used_actual,ai_guess_percent,pre_novel,pre_original,pre_rare,pre_appropriate,pre_feasible,pre_publishable,pre_tt_enjoyed,pre_tt_badly_written,pre_tt_boring,pre_tt_funny,pre_tt_twist,pre_tt_future
1f5e24c3-e0ac-4ae2-bff5-db031010af1c,1a80vvtk,human_1AI,0.0,69.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,6.0,2.0,4.0,3.0
c1b8876a-b970-41aa-9978-40d4853f6373,v4n9ix0y,human,0.0,83.0,2.0,2.0,4.0,6.0,8.0,8.0,6.0,8.0,3.0,1.0,1.0,1.0
8cd2199c-6ae5-432f-a53e-791f137d81af,r1t1mtrr,human,0.0,29.0,5.0,4.0,4.0,6.0,4.0,4.0,5.0,4.0,5.0,1.0,1.0,1.0
39bb06b9-5386-4081-addd-8216cb497a4c,oi9ssdqm,human,0.0,11.0,4.0,2.0,1.0,4.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0
828c7ca4-abbc-407e-8afc-75d188bb2454,ff19xvks,human_1AI,1.0,75.0,7.0,6.0,5.0,7.0,7.0,7.0,7.0,8.0,2.0,1.0,5.0,3.0
9d532481-e080-4043-b0f8-16829df777e8,kfly4ihg,human_1AI,1.0,56.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,5.0,1.0,2.0,2.0
392d38b8-ac42-421a-a78a-a252b72d8b8f,oj3mnrju,human_1AI,1.0,25.0,1.0,1.0,1.0,8.0,2.0,1.0,3.0,3.0,5.0,1.0,6.0,2.0
b94fdf1d-bcd3-4526-831f-7f0fc56b86b7,npeeivlh,human_5AI,1.0,10.0,2.0,8.0,1.0,8.0,5.0,2.0,4.0,4.0,5.0,1.0,2.0,1.0
d0a5d8c4-a5d8-42e4-9e98-657545cec815,77n27jug,human,0.0,13.0,8.0,7.0,7.0,8.0,6.0,8.0,8.0,7.0,1.0,8.0,6.0,6.0
749b1a34-8e70-43fa-bb8b-6fdf0d36ff0e,rbzs38qv,human_5AI,0.0,0.0,8.0,7.0,8.0,8.0,8.0,6.0,7.0,7.0,3.0,3.0,7.0,7.0
a6567b33-5043-4d3a-8da9-22fb429dc352,d5wl3kqe,human_5AI,0.0,75.0,4.0,4.0,2.0,4.0,2.0,2.0,5.0,4.0,5.0,1.0,1.0,1.0
ce5f4933-62de-4dfc-840f-7ab7f5ee5b66,48zggt01,human,0.0,85.0,3.0,3.0,4.0,6.0,6.0,6.0,3.0,3.0,7.0,2.0,5.0,4.0
69151edb-e4da-4902-933d-283ed7cfea4e,3psaazzg,human,0.0,50.0,1.0,1.0,1.0,7.0,2.0,1.0,5.0,3.0,6.0,1.0,5.0,1.0
c1991637-c38f-4bae-8e06-6f0becdacfe3,k70h7yc7,human_1AI,1.0,80.0,6.0,7.0,7.0,8.0,8.0,6.0,5.0,4.0,4.0,1.0,3.0,1.0
c3df61ef-db61-4d63-8033-442f78804201,sptmnxsa,human,0.0,66.0,6.0,6.0,6.0,7.0,8.0,8.0,6.0,5.0,3.0,4.0,4.0,4.0
51a0c18d-3650-478b-9a03-c9cb9a0ba697,op0ol1n7,human,0.0,62.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0
4c88b4d8-0718-47ba-b497-80aa8e70405d,mdek62aj,human_5AI,1.0,31.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,6.0,1.0,3.0,2.0
91ccea5b-0d04-4da0-b72f-f9e5f4dd0cff,e5dgprq7,human_1AI,0.0,75.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,7.0
b95e11e4-ba37-478a-b595-cbbe9132db6e,wb55k9bn,human_5AI,1.0,13.0,4.0,2.0,5.0,7.0,5.0,3.0,5.0,4.0,6.0,1.0,1.0,6.0
d485db37-7c80-485a-a99a-a6cbcaa8e5b5,ql9dc15n,human_1AI,1.0,32.0,3.0,2.0,2.0,5.0,4.0,4.0,4.0,3.0,8.0,2.0,3.0,3.0
e29b0a28-2897-450e-b920-fcd41084a12a,q9m9jdoq,human_1AI,1.0,20.0,7.0,8.0,8.0,9.0,9.0,8.0,6.0,7.0,1.0,2.0,6.0,3.0
5229cb92-c3db-4434-b923-e96e0c7cbdfe,tj0qofgu,human,1.0,34.0,7.0,5.0,3.0,8.0,8.0,7.0,8.0,7.0,2.0,3.0,2.0,4.0
fdd506b9-5dab-4008-8719-786ba25bd600,zrhw1gh6,human,0.0,50.0,5.0,4.0,4.0,7.0,8.0,7.0,6.0,7.0,3.0,2.0,7.0,5.0
a6d79eec-baff-45fd-962e-ffce6f909692,jdpqueuq,human_1AI,0.0,76.0,4.0,4.0,4.0,7.0,6.0,5.0,5.0,5.0,6.0,2.0,2.0,2.0
7da4409b-f062-4c75-a10c-55ee1a4de7a8,xvwl6ixk,human_5AI,1.0,25.0,6.0,5.0,5.0,9.0,9.0,9.0,7.0,6.0,2.0,1.0,4.0,1.0
4c7846f7-f65a-482c-8d57-70c1b2a4a7a0,oas4arzu,human,0.0,65.0,2.0,2.0,1.0,6.0,7.0,2.0,5.0,6.0,4.0,1.0,3.0,4.0
35d478bf-e51f-4026-b27e-fcba99c5b541,fu5e5wf2,human_1AI,0.0,91.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,8.0,1.0,1.0,1.0
e3dcb12c-cae9-4129-ac5b-9e0f7f7756a9,h6rw1f8g,human,0.0,14.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,2.0,8.0,2.0,1.0,4.0
6cbf2b7d-7cd4-45fc-8f3e-16eabb967134,wd3b9k2b,human_1AI,1.0,51.0,6.0,6.0,5.0,7.0,6.0,8.0,6.0,7.0,3.0,3.0,3.0,5.0
5b7a516e-a054-4a70-a679-25ff3c8b9387,hztmkpye,human,0.0,35.0,4.0,3.0,3.0,7.0,4.0,4.0,6.0,4.0,3.0,1.0,5.0,1.0
f7fae410-ad69-4284-9c81-80ec3c85b011,dxsq4paz,human_5AI,1.0,0.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,1.0,5.0,7.0,5.0
fcda37fd-3057-4430-96bc-0475cf3b1c8f,ag5tzei9,human,0.0,99.0,4.0,3.0,3.0,7.0,8.0,7.0,4.0,4.0,7.0,1.0,2.0,5.0
0de8b2d8-dffc-4e21-aae4-ebb3e367ef5d,gj1ls51u,human,0.0,62.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,8.0,1.0,1.0,1.0
e588666a-a560-466e-8494-aa64a1d06807,v3wpwyhr,human_1AI,1.0,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0
1ce297c5-c0a8-4f4e-838a-53de94b8c128,6qywncmf,human_1AI,1.0,23.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,1.0,6.0,9.0,5.0
4e07145a-a82a-43f3-a848-39819e97dd62,0f58nhzy,human_1AI,1.0,66.0,3.0,2.0,2.0,6.0,3.0,2.0,3.0,4.0,4.0,1.0,3.0,1.0
164c2d23-06b5-41e3-9540-6cd3f804ea5b,m46iyngj,human,0.0,76.0,5.0,5.0,4.0,7.0,8.0,8.0,5.0,6.0,5.0,1.0,1.0,4.0
14f3d216-232c-4b68-9554-3d70e1fc0140,rfe7x7ut,human,0.0,24.0,9.0,9.0,3.0,8.0,9.0,9.0,8.0,9.0,1.0,5.0,5.0,3.0
173c7706-0e61-4620-9a0e-3df8bbfa845c,aux3ljfw,human,0.0,0.0,5.0,4.0,2.0,8.0,6.0,5.0,6.0,5.0,3.0,1.0,1.0,1.0
ae471e6a-1d8c-4514-bec5-047dfb21703e,vfwyjhk4,human_1AI,0.0,60.0,6.0,6.0,5.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,6.0,1.0
a65d0909-c6f9-485b-bdb8-d65ab86948d6,a7ex2kjx,human_5AI,1.0,30.0,3.0,2.0,3.0,9.0,7.0,9.0,7.0,6.0,2.0,3.0,3.0,3.0
ef13676d-0522-4e9e-8d60-cd21a5d12b8d,ri529his,human_1AI,0.0,90.0,3.0,3.0,3.0,6.0,2.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0
31384ef4-687b-40e9-b2b4-7d351e7a741d,5xpkrjz6,human,0.0,32.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,1.0,1.0
f3eadea7-021d-469b-8eef-0508ccc852c2,vrskb6hh,human_1AI,1.0,70.0,4.0,3.0,1.0,7.0,8.0,8.0,5.0,5.0,4.0,3.0,1.0,1.0
a2f110ab-01b8-4406-a6e5-94a54aaa2dbb,bpz3b6k9,human_1AI,0.0,80.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,5.0,7.0,1.0,1.0,1.0
e8a698ff-7fba-4cd9-987f-273c3abe7fba,lhhpqpw1,human,0.0,0.0,5.0,5.0,3.0,7.0,9.0,9.0,7.0,6.0,2.0,8.0,7.0,7.0
be8b23f4-6041-4cf1-9df5-c4295d5a76b6,9yhz2tjn,human,0.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0
b95e11e4-ba37-478a-b595-cbbe9132db6e,t0i00hyh,human_5AI,1.0,85.0,8.0,8.0,7.0,2.0,5.0,3.0,7.0,8.0,3.0,1.0,8.0,4.0
bece387a-c784-43ce-b762-2627cc6456af,tsb5q0uo,human,0.0,100.0,3.0,3.0,2.0,8.0,8.0,3.0,4.0,5.0,4.0,1.0,3.0,2.0
883982ae-c0f6-4795-9421-aa2768ea16e6,ljg4ftvg,human_1AI,0.0,65.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,6.0,4.0,5.0,4.0
4c88b4d8-0718-47ba-b497-80aa8e70405d,05h76ab1,human_5AI,1.0,40.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0
6dc842a7-8156-42a7-80fa-d26f74b0d86b,cmytocmw,human_5AI,1.0,61.0,2.0,1.0,1.0,2.0,2.0,8.0,5.0,5.0,9.0,1.0,2.0,5.0
a75ba6ab-43b0-46f0-abee-5bb07d5eb7e0,fpnxmzhu,human_5AI,0.0,21.0,6.0,6.0,4.0,3.0,5.0,5.0,5.0,2.0,4.0,1.0,5.0,1.0
863d7eaf-eb05-4d14-8804-6123d8c04d86,o52wq9jj,human,0.0,50.0,7.0,7.0,7.0,9.0,7.0,9.0,6.0,7.0,1.0,2.0,8.0,6.0
3e150849-a7a9-4c64-be45-0134d9afd6fa,tfraclac,human_1AI,1.0,82.0,9.0,7.0,5.0,9.0,9.0,9.0,9.0,9.0,1.0,2.0,9.0,5.0
7542a792-567b-4b17-be59-ea2a797b9ce0,6r5my7yy,human_5AI,1.0,90.0,6.0,6.0,7.0,5.0,7.0,3.0,2.0,7.0,3.0,2.0,1.0,1.0
7298782e-7bac-4a4a-b322-d4832c0cf6a2,5h6f1e9z,human_5AI,0.0,50.0,8.0,8.0,4.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,5.0,7.0
b202956d-95f3-46da-8ce7-478d6ad45201,o0klwpwo,human_5AI,0.0,100.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,8.0,1.0,1.0,1.0
392d38b8-ac42-421a-a78a-a252b72d8b8f,ah41htgu,human_1AI,1.0,75.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,3.0,5.0,1.0,4.0,5.0
559cb1e5-020d-49d8-a63a-c090d7efcf68,4fl91ovf,human,0.0,3.0,5.0,4.0,4.0,6.0,3.0,3.0,5.0,1.0,2.0,2.0,7.0,4.0
124978c6-f8c9-4d94-829a-fe59c714310b,rtzumpd3,human_5AI,1.0,80.0,4.0,5.0,5.0,8.0,6.0,6.0,4.0,6.0,5.0,2.0,2.0,2.0
c0002a1c-09c6-4939-8524-acc0671b187b,wmib7o6r,human_5AI,1.0,20.0,2.0,5.0,5.0,7.0,2.0,2.0,3.0,3.0,9.0,1.0,6.0,1.0
90d2d339-33ae-4578-b5ce-d1be4955b74e,dlonbcko,human_1AI,0.0,50.0,4.0,5.0,4.0,6.0,5.0,7.0,4.0,4.0,6.0,5.0,3.0,1.0
52bf1e70-c9fd-4754-964b-953a0d21a17a,ytdxw23d,human,0.0,0.0,4.0,4.0,3.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,4.0,1.0
cb260fad-db5b-4730-960c-020aa4fd43c5,vqvm7ays,human,0.0,0.0,5.0,5.0,1.0,9.0,3.0,3.0,5.0,6.0,2.0,1.0,6.0,1.0
695524f2-aebd-42ef-a7c1-8e6818de6e01,nqe9x81j,human,0.0,24.0,3.0,2.0,2.0,5.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0
b1a7866e-3258-419c-89f3-00cc260b53c5,g1mz9r14,human_1AI,0.0,20.0,5.0,7.0,8.0,5.0,6.0,6.0,7.0,6.0,1.0,4.0,8.0,5.0
675e98ce-b3a2-47da-aab7-1dca842f3efa,ztcfaig2,human_1AI,0.0,25.0,5.0,6.0,6.0,7.0,6.0,8.0,5.0,5.0,3.0,3.0,6.0,3.0
79ce5a91-c618-458f-8cce-9e32e1689cb1,r66sq8fn,human,0.0,10.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0
dabe869d-79d8-4c82-9350-5e4ebd0806c7,55ibx2fu,human,0.0,0.0,7.0,8.0,5.0,9.0,8.0,5.0,5.0,9.0,6.0,2.0,2.0,5.0
17918fa7-6907-45ff-8929-406cc7a943ef,s2mzqmc2,human_5AI,1.0,90.0,4.0,3.0,3.0,7.0,5.0,3.0,5.0,4.0,5.0,1.0,2.0,1.0
fcda37fd-3057-4430-96bc-0475cf3b1c8f,9n64p0zp,human,0.0,50.0,5.0,5.0,5.0,7.0,7.0,7.0,6.0,4.0,4.0,2.0,6.0,2.0
81fe43fe-3a93-40b9-8f80-d78ced8a48f7,enyvnpzy,human_1AI,1.0,25.0,3.0,4.0,3.0,6.0,4.0,5.0,4.0,4.0,6.0,2.0,3.0,2.0
d31c0464-ccb7-42b6-a968-545ee0ee291d,tjnf78ba,human_5AI,1.0,85.0,5.0,6.0,5.0,6.0,2.0,2.0,5.0,8.0,5.0,1.0,6.0,2.0
c3191a9e-09cd-416f-a63b-aadf18bfa597,opwqrxbt,human,0.0,0.0,2.0,2.0,2.0,8.0,8.0,4.0,7.0,6.0,1.0,1.0,4.0,1.0
7dcc5bbc-7c73-4c85-9453-4bbde2ccd115,ug08vjpw,human,0.0,74.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,7.0,2.0,7.0,3.0
b45f2291-ebd1-4ee0-a5f2-7cc8300e3f18,vsedq4lm,human,0.0,10.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,2.0,4.0,1.0,3.0,1.0
38a2d8c1-7619-4270-810d-97a31ce893ea,07fvcs6t,human_5AI,1.0,61.0,3.0,2.0,2.0,6.0,5.0,4.0,3.0,6.0,7.0,1.0,2.0,5.0
1ae992b9-d676-4051-b939-19635ea24c24,9lred2i8,human_1AI,0.0,49.0,2.0,3.0,3.0,2.0,1.0,1.0,5.0,6.0,5.0,2.0,1.0,4.0
6cbf2b7d-7cd4-45fc-8f3e-16eabb967134,uasrcedz,human_1AI,1.0,16.0,6.0,6.0,2.0,8.0,7.0,4.0,7.0,7.0,2.0,1.0,4.0,3.0
594f14e8-be52-438e-bae8-e1a7d2585951,t1eo7aay,human,0.0,25.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,2.0,1.0,7.0,6.0
d4b9806e-ef03-4992-b102-4f39bec52e1e,5x0jun41,human_1AI,0.0,0.0,2.0,2.0,2.0,5.0,1.0,1.0,3.0,3.0,7.0,1.0,2.0,1.0
51589cc0-278c-4076-a4e5-ab36fc6c59d2,wt6o44cm,human_1AI,1.0,23.0,7.0,9.0,6.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,7.0,1.0
999b17bd-a73b-4459-849b-c8dbd3e6a675,hymbzr4u,human,0.0,51.0,6.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0
f98967f1-d272-4dd8-9a4b-79d55550c628,aw9bts7u,human_1AI,1.0,90.0,3.0,7.0,3.0,4.0,2.0,2.0,3.0,3.0,7.0,1.0,3.0,2.0
e602b9cf-3fbb-439d-b029-eb15d83a29df,ege51nxh,human_1AI,0.0,75.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,2.0,3.0,1.0,2.0,5.0
8cd2199c-6ae5-432f-a53e-791f137d81af,ttqwup5f,human,0.0,100.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0
14f3d216-232c-4b68-9554-3d70e1fc0140,50ucvh5k,human,0.0,0.0,5.0,6.0,5.0,8.0,5.0,4.0,8.0,7.0,1.0,1.0,5.0,1.0
b202956d-95f3-46da-8ce7-478d6ad45201,er3krbnt,human_5AI,0.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0
2e535ed9-2f1d-4f25-8c66-f00cfd62fbad,aze6aziw,human,0.0,73.0,7.0,7.0,7.0,8.0,7.0,6.0,7.0,4.0,3.0,7.0,8.0,5.0
2cfd6f2a-370d-434c-81a9-8f9206ed35c9,xpauv7g5,human,0.0,0.0,5.0,5.0,5.0,6.0,2.0,2.0,3.0,3.0,5.0,1.0,1.0,1.0
927090d6-261c-47ed-87d1-6f1af46168f4,tw8tnomm,human,0.0,76.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,2.0,1.0,6.0,4.0
c3191a9e-09cd-416f-a63b-aadf18bfa597,lwsk7m2b,human,0.0,0.0,1.0,1.0,1.0,2.0,6.0,5.0,3.0,3.0,2.0,3.0,1.0,1.0
6edb9f32-adf8-4513-8b2b-0615980a16df,fye2e0on,human_5AI,1.0,80.0,6.0,7.0,7.0,3.0,2.0,1.0,3.0,2.0,7.0,1.0,2.0,3.0
bb98a823-47ad-449f-b573-2dadd99d20c4,qjb53tr9,human_1AI,1.0,25.0,3.0,3.0,3.0,7.0,2.0,2.0,5.0,9.0,5.0,1.0,1.0,1.0
a93c595e-bd21-42e5-8c65-5bd410cd03af,n69dj1da,human_1AI,1.0,82.0,3.0,3.0,2.0,6.0,3.0,5.0,5.0,6.0,4.0,2.0,5.0,3.0
c3df61ef-db61-4d63-8033-442f78804201,79lcrl6a,human,0.0,4.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
3cfc0142-ef2a-4a44-a484-a18567bad980,5ykcuul6,human_5AI,1.0,75.0,8.0,7.0,5.0,9.0,8.0,8.0,8.0,8.0,1.0,5.0,2.0,5.0
bf5fd31f-d73b-4522-8f01-ac267ba9abd6,h6wh6ii5,human_1AI,0.0,49.0,3.0,3.0,2.0,7.0,7.0,6.0,7.0,5.0,3.0,2.0,5.0,4.0
682e286d-0a42-40d8-9595-4d2fe45ad3f2,jsttsexw,human_1AI,1.0,100.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,5.0,7.0,2.0,1.0,1.0
c0002a1c-09c6-4939-8524-acc0671b187b,ej5fflk5,human_5AI,1.0,89.0,5.0,6.0,5.0,7.0,3.0,3.0,5.0,5.0,2.0,1.0,4.0,5.0
b154fc7f-cba2-4b7b-84d3-3e910eb07be9,73h7p1tq,human_1AI,1.0,92.0,7.0,6.0,5.0,8.0,7.0,6.0,6.0,7.0,2.0,3.0,8.0,5.0
6dc842a7-8156-42a7-80fa-d26f74b0d86b,q52caddh,human_5AI,1.0,0.0,6.0,6.0,6.0,7.0,5.0,7.0,7.0,6.0,1.0,5.0,7.0,4.0
4e7be9c4-68b8-4df0-8cb5-ed81a9b59e5d,5r51wo9q,human,0.0,100.0,8.0,8.0,6.0,9.0,6.0,6.0,5.0,1.0,4.0,5.0,2.0,3.0
40170aeb-ede7-4021-a39c-ad6a5da1c5ee,6idptirt,human_5AI,1.0,77.0,6.0,5.0,3.0,7.0,6.0,6.0,6.0,6.0,2.0,1.0,6.0,4.0
c2a5d782-57a2-4af7-ba39-2080319388cb,akdh3q0x,human_1AI,1.0,65.0,1.0,1.0,2.0,9.0,4.0,4.0,1.0,1.0,8.0,1.0,1.0,1.0
d9d1d62f-cbfa-473d-884f-e9cda653ce4a,9z19wrzt,human_5AI,1.0,100.0,3.0,3.0,3.0,9.0,5.0,5.0,3.0,3.0,5.0,1.0,1.0,1.0
fb6ed7ee-5158-4c2f-a222-15cedcda0718,xro9007i,human_5AI,1.0,32.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,2.0,1.0,7.0,6.0
51a0c18d-3650-478b-9a03-c9cb9a0ba697,1u14m0z2,human,0.0,49.0,7.0,5.0,5.0,6.0,6.0,6.0,4.0,4.0,3.0,2.0,6.0,6.0
c6bc5ab0-7b03-45e5-8d64-2cc554967f75,6mpwz2tm,human_1AI,1.0,50.0,4.0,4.0,5.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,5.0,3.0
eed9ba9d-ab2b-4aab-96bc-782243ff1f06,s62pwkjc,human_1AI,1.0,45.0,6.0,5.0,5.0,4.0,5.0,3.0,4.0,6.0,6.0,5.0,4.0,4.0
5722bccc-2f26-47ed-b1f6-6dcebec69963,m32wg73n,human_5AI,1.0,45.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,9.0,1.0,1.0,1.0
ce0263cc-b96f-4196-96d0-2d3aa043f53e,103crvzd,human,0.0,74.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,8.0
36d90373-ec55-4305-996f-5ab6bebec191,bffyt9xq,human_5AI,1.0,74.0,3.0,3.0,3.0,2.0,2.0,2.0,6.0,3.0,2.0,2.0,2.0,2.0
82b08721-72c1-4bfe-b09b-511b3b03f484,qgkm2gza,human,0.0,15.0,1.0,1.0,1.0,3.0,5.0,5.0,2.0,2.0,4.0,4.0,1.0,1.0
3d2c8b8e-a782-4b21-979f-43ca387d98ce,pwfbe9se,human,0.0,100.0,4.0,5.0,4.0,7.0,6.0,6.0,7.0,6.0,1.0,1.0,3.0,8.0
3330f40e-23dc-42c2-9cb9-716eb37faaa3,c4c9topa,human,0.0,10.0,3.0,4.0,2.0,3.0,4.0,4.0,1.0,2.0,9.0,2.0,1.0,1.0
3055442e-4c98-484d-a092-9838823ac08f,5x2gccf5,human,0.0,50.0,3.0,3.0,2.0,6.0,5.0,4.0,5.0,6.0,2.0,3.0,5.0,2.0
2daeadf6-9297-40da-941c-b25177a96b8a,vyi5wonc,human_5AI,1.0,0.0,9.0,7.0,9.0,7.0,9.0,9.0,8.0,9.0,2.0,2.0,8.0,4.0
1cf347a7-0df2-4ccd-a041-2d19d62fd7e2,yj4yrrj7,human,0.0,100.0,8.0,8.0,7.0,9.0,7.0,7.0,7.0,7.0,1.0,1.0,7.0,1.0
d4b9806e-ef03-4992-b102-4f39bec52e1e,l50l0t7u,human_1AI,0.0,100.0,4.0,2.0,2.0,7.0,5.0,5.0,4.0,2.0,8.0,1.0,3.0,4.0
f3a0bc3c-e9c3-4c94-9c0d-611e7a26b49b,wslbe503,human_1AI,0.0,5.0,9.0,9.0,5.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,7.0,2.0
2be119b4-dee7-426f-b135-2da6580456f1,d2l4oj3u,human,0.0,76.0,1.0,1.0,1.0,8.0,5.0,5.0,6.0,8.0,2.0,1.0,1.0,1.0
9e5e5e56-151a-44cd-8376-f81c66f78b38,tk8842b0,human,0.0,95.0,5.0,5.0,5.0,7.0,6.0,5.0,7.0,5.0,4.0,3.0,2.0,8.0
2da7915a-c2cf-4289-962a-791300100a1a,omkbbhhe,human_5AI,1.0,99.0,2.0,3.0,2.0,6.0,8.0,6.0,1.0,1.0,5.0,1.0,3.0,2.0
29eba647-475a-48f0-8244-2eee57fbcc0c,d0ehlt6u,human_1AI,0.0,87.0,6.0,4.0,5.0,9.0,9.0,9.0,8.0,8.0,1.0,1.0,4.0,3.0
0e602d99-dd89-49db-b7b1-f9c8b7278ab4,rovngv1u,human_1AI,1.0,25.0,3.0,3.0,8.0,6.0,6.0,7.0,6.0,7.0,3.0,1.0,6.0,5.0
d9d87931-6293-4e67-b582-78b8ec19044f,368npmx2,human_5AI,1.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
74655c74-6359-4c3b-8289-426d98d20e9d,3rnsl4ec,human,0.0,5.0,6.0,5.0,5.0,8.0,7.0,7.0,8.0,7.0,1.0,1.0,5.0,6.0
99ef06e6-7930-4121-918d-b64c0dc4e885,jduft0at,human_1AI,1.0,51.0,5.0,5.0,4.0,7.0,7.0,7.0,4.0,3.0,1.0,1.0,3.0,1.0
5587d7fa-61be-4e15-8227-f08cf8dd0e38,awxnuese,human,0.0,37.0,4.0,4.0,3.0,9.0,6.0,5.0,2.0,5.0,2.0,1.0,6.0,5.0
0700e775-44f7-47b9-aec5-078516a9032c,3jcw1x6s,human,0.0,100.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,8.0,1.0,1.0,5.0
5b7a516e-a054-4a70-a679-25ff3c8b9387,2vt1w9v4,human,0.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0
91ccea5b-0d04-4da0-b72f-f9e5f4dd0cff,djs81afv,human_1AI,0.0,73.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,9.0,1.0,1.0,1.0
52bf1e70-c9fd-4754-964b-953a0d21a17a,tjwxxkgz,human,0.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,5.0,8.0,1.0,1.0,1.0
b57f6807-026c-4bbe-a71a-18b62635728b,3q3gwsf2,human_5AI,1.0,50.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,8.0,2.0,2.0,2.0
a65d0909-c6f9-485b-bdb8-d65ab86948d6,jpvty1l3,human_5AI,1.0,40.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,2.0,4.0,1.0,5.0,3.0
b299254c-cd49-4610-806d-4b53512d3e92,mnnllhb0,human_5AI,1.0,50.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,8.0,3.0
a75ba6ab-43b0-46f0-abee-5bb07d5eb7e0,xr0dhefd,human_5AI,0.0,49.0,3.0,2.0,2.0,6.0,6.0,6.0,1.0,5.0,7.0,1.0,1.0,1.0
a6d79eec-baff-45fd-962e-ffce6f909692,kkfcihaa,human_1AI,0.0,71.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,6.0,4.0,4.0,3.0
a610f7e4-a9a3-428d-8f5c-100f37d872e2,5nwve1jt,human_5AI,1.0,0.0,5.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,3.0,1.0,7.0,6.0
9e5e5e56-151a-44cd-8376-f81c66f78b38,kkqkm8c3,human,0.0,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0
9d5b101d-4caf-4c90-8d93-4ea75112bdb7,nkf2ss0o,human_1AI,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
863d7eaf-eb05-4d14-8804-6123d8c04d86,f02yzw1v,human,0.0,26.0,5.0,5.0,5.0,9.0,7.0,7.0,6.0,6.0,1.0,1.0,5.0,1.0
8cd2199c-6ae5-432f-a53e-791f137d81af,vnbvro81,human,0.0,9.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,7.0,2.0,2.0,2.0
